src\class.c,5785,error,Array 'prestige_classes_dl_aol[58]' accessed at index 58, which is out of bounds.
src\class.c,4549,error,Array 'save_classes[2][58]' index save_classes[2][57] out of bounds.
src\class.c,3513,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3517,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3522,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3528,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3533,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3556,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3560,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3564,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3568,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3572,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3577,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3581,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3583,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3594,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3596,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3601,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3603,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\class.c,3717,error,Undefined behavior: Variable 'featbuf' is used as parameter and destination in s[n]printf().
src\guild.c,1623,error,Undefined behavior: Variable 'buf' is used as parameter and destination in s[n]printf().
src\guild.c,1625,error,Undefined behavior: Variable 'buf' is used as parameter and destination in s[n]printf().
src\guild.c,1626,error,Undefined behavior: Variable 'buf' is used as parameter and destination in s[n]printf().
src\guild.c,1630,error,Undefined behavior: Variable 'buf' is used as parameter and destination in s[n]printf().
src\guild.c,1635,error,Undefined behavior: Variable 'buf2' is used as parameter and destination in s[n]printf().
src\handler.c,2481,error,Array 'num_skill[1000]' accessed at index 1000, which is out of bounds.
src\handler.c,2489,error,Array 'num_feat[368]' accessed at index 368, which is out of bounds.
src\handler.c,2665,error,Array 'num_skill[1000]' accessed at index 1000, which is out of bounds.
src\handler.c,2673,error,Array 'num_feat[368]' accessed at index 368, which is out of bounds.
src\improved-edit.c,333,error,Undefined behavior: Variable 'buf' is used as parameter and destination in s[n]printf().
src\shop.c,449,error,Possible null pointer dereference: name
src\treasure.c,917,error,Undefined behavior: Variable 'desc' is used as parameter and destination in s[n]printf().
src\treasure.c,931,error,Undefined behavior: Variable 'desc' is used as parameter and destination in s[n]printf().
src\treasure.c,942,error,Undefined behavior: Variable 'desc' is used as parameter and destination in s[n]printf().
src\treasure.c,947,error,Undefined behavior: Variable 'desc' is used as parameter and destination in s[n]printf().
src\treasure.c,952,error,Undefined behavior: Variable 'desc' is used as parameter and destination in s[n]printf().
src\treasure.c,956,error,Undefined behavior: Variable 'desc' is used as parameter and destination in s[n]printf().
src\treasure.c,970,error,Undefined behavior: Variable 'desc' is used as parameter and destination in s[n]printf().
src\treasure.c,980,error,Undefined behavior: Variable 'desc' is used as parameter and destination in s[n]printf().
src\treasure.c,1047,error,Undefined behavior: Variable 'desc' is used as parameter and destination in s[n]printf().
src\utils.c,3492,error,Pointer to local array variable returned.
src\utils.c,3522,error,Pointer to local array variable returned.
src\zedit.c,461,error,Undefined behavior: Variable 'levelRanges' is used as parameter and destination in s[n]printf().
src\zedit.c,466,error,Undefined behavior: Variable 'levelRanges' is used as parameter and destination in s[n]printf().
src\util\listrent.c,67,error,Undefined behavior: Variable 'buf' is used as parameter and destination in s[n]printf().
src\util\sign.c,110,error,Resource leak: fl
